Idx RGB_file Qw Qx Qy Qz Tx Ty Tz
318 rgb/1305031537.943469.png 0.97043 0.0732171 0.184385 0.137506 -2.10176 0.883107 -1.02765
327 rgb/1305031538.243517.png 0.984343 0.0971286 0.104526 0.103485 -1.89489 0.861898 -1.115
336 rgb/1305031538.543450.png 0.983897 0.174643 0.0208232 0.0318203 -1.73903 0.883442 -1.20269
341 rgb/1305031538.707490.png 0.989256 0.14597 -0.00780538 -0.00193451 -1.63715 0.972071 -1.23401
344 rgb/1305031538.808089.png 0.994944 0.0920766 -0.0396128 -0.0063003 -1.55587 1.01483 -1.24447
345 rgb/1305031538.843518.png 0.996547 0.0692578 -0.0444729 -0.0109391 -1.52291 1.01863 -1.24305
347 rgb/1305031538.907498.png 0.998174 0.0396766 -0.042508 -0.0163322 -1.47339 1.02809 -1.25558
350 rgb/1305031539.007520.png 0.998804 0.00417938 -0.0459883 -0.016074 -1.38896 1.04153 -1.26385
355 rgb/1305031539.175587.png 0.997074 -0.03915 -0.0532459 -0.0384124 -1.25442 1.06208 -1.27023
359 rgb/1305031539.307521.png 0.987906 -0.105884 -0.0843259 -0.0756299 -1.1606 1.06074 -1.2534
363 rgb/1305031539.443431.png 0.96768 -0.183659 -0.0854391 -0.150215 -1.06049 1.03591 -1.2342
365 rgb/1305031539.507506.png 0.958683 -0.205489 -0.104028 -0.166974 -1.01576 1.02281 -1.22865
372 rgb/1305031539.743465.png 0.93772 -0.190658 -0.163425 -0.240047 -0.849524 0.973859 -1.21314
378 rgb/1305031539.943541.png 0.905092 -0.179729 -0.229206 -0.309792 -0.715092 0.948644 -1.16629
384 rgb/1305031540.143443.png 0.90115 -0.0995247 -0.247536 -0.341686 -0.588654 0.929164 -1.08709
390 rgb/1305031540.343456.png 0.919569 0.00797786 -0.257582 -0.296615 -0.50065 0.898338 -1.05509
395 rgb/1305031540.507525.png 0.938054 0.0767275 -0.253543 -0.223345 -0.43857 0.858802 -1.04259
397 rgb/1305031540.575635.png 0.942582 0.102347 -0.244046 -0.203731 -0.41015 0.837518 -1.03453
399 rgb/1305031540.643443.png 0.949166 0.12957 -0.22107 -0.182819 -0.385055 0.842424 -1.0315
402 rgb/1305031540.743545.png 0.960524 0.15457 -0.17805 -0.14765 -0.348769 0.832051 -1.02525
404 rgb/1305031540.807495.png 0.968006 0.167934 -0.14031 -0.122779 -0.31703 0.81568 -1.02001
405 rgb/1305031540.843557.png 0.971948 0.173622 -0.114186 -0.110154 -0.311538 0.814518 -1.01718
408 rgb/1305031540.943442.png 0.977914 0.189522 -0.0498528 -0.0726602 -0.292271 0.810911 -1.01716
417 rgb/1305031541.243593.png 0.974809 0.222326 0.017844 0.000743838 -0.269904 0.788316 -1.01716
424 rgb/1305031541.475389.png 0.982034 0.178911 -0.0513534 -0.0310346 -0.280172 0.771394 -0.98227
432 rgb/1305031541.743439.png 0.962615 0.129226 -0.156208 -0.179644 -0.310048 0.744177 -0.953965
439 rgb/1305031541.975524.png 0.906402 0.0869468 -0.245646 -0.332466 -0.36333 0.7231 -0.934101
450 rgb/1305031542.343479.png 0.842491 0.0400852 -0.352358 -0.40552 -0.373978 0.6834 -0.826982
459 rgb/1305031542.643424.png 0.855377 0.00765266 -0.36182 -0.370618 -0.359808 0.603067 -0.726377
468 rgb/1305031542.943449.png 0.855428 -0.00603546 -0.359909 -0.372387 -0.325209 0.504795 -0.60212
474 rgb/1305031543.143424.png 0.847166 -0.0350384 -0.379788 -0.369924 -0.306282 0.441739 -0.501574
483 rgb/1305031543.443593.png 0.852714 -0.0307238 -0.402143 -0.331987 -0.295146 0.36103 -0.426534
493 rgb/1305031543.775642.png 0.827555 -0.00391351 -0.4381 -0.351008 -0.319943 0.351681 -0.537939
500 rgb/1305031544.007491.png 0.844901 -0.0234334 -0.425349 -0.32353 -0.314274 0.341702 -0.673709
509 rgb/1305031544.307370.png 0.903962 0.0406015 -0.31178 -0.289824 -0.343166 0.399301 -0.906419
519 rgb/1305031544.643444.png 0.913776 0.0100405 -0.256348 -0.314957 -0.483057 0.573141 -1.08637
533 rgb/1305031545.107399.png 0.91254 -0.010754 -0.242379 -0.329252 -0.694376 0.688072 -1.11283
545 rgb/1305031545.507394.png 0.963068 0.0386146 -0.184732 -0.192052 -0.882721 0.702812 -1.10422
551 rgb/1305031545.707398.png 0.952561 0.11908 -0.212641 -0.182292 -0.953673 0.728089 -1.09173
563 rgb/1305031546.107395.png 0.968567 0.0249377 -0.147064 -0.199067 -1.01562 0.862268 -1.01111
576 rgb/1305031546.544068.png 0.992117 -0.0249269 -0.0557579 -0.109425 -0.972703 0.978593 -0.924438
589 rgb/1305031546.975884.png 0.990785 -0.0799839 -0.0274915 -0.105794 -0.957602 1.0457 -0.841014
